transaction_id,account_id,txn_date,txn_time,txn_type,channel,amount,currency,balance_after,merchant,description,is_flagged
7004345,100262,2024-07-19,13:00:00,Withdrawal,IVR,44769.32,NPR,-46239.17,Self,ATM cash withdrawal,False
7004352,100262,2024-10-25,13:00:00,POS Purchase,Branch,2521.75,NPR,-48760.92,Salary Employer Pvt Ltd,Point-of-sale card purchase,False
7004362,100262,2025-01-26,12:15:00,Transfer In,POS,87155.75,NPR,38394.83,,Incoming fund transfer,True
7004360,100262,2025-02-07,07:15:00,Transfer In,Internet Banking,68913.68,NPR,107308.51,,Incoming fund transfer,False
7004354,100262,2025-04-04,18:00:00,Withdrawal,POS,20104.94,NPR,87203.57,Self,ATM cash withdrawal,False
7004346,100262,2025-04-10,16:00:00,Loan EMI,Internet Banking,4650.15,NPR,82553.42,,Loan EMI auto-debit,False
7004365,100262,2025-05-14,15:00:00,Withdrawal,IVR,25563.34,NPR,56990.08,Self,ATM cash withdrawal,False
7004349,100262,2025-06-06,16:30:00,Transfer Out,Branch,12016.5,NPR,44973.58,,Outgoing fund transfer,False
7004356,100262,2025-09-01,20:15:00,Transfer Out,Mobile App,30868.54,NPR,14105.04,,Outgoing fund transfer,False
7004355,100262,2025-09-30,11:15:00,Deposit,IVR,39022.54,NPR,53127.58,Self,Cash deposit at branch counter,False
7004359,100262,2025-10-16,15:15:00,Loan EMI,Internet Banking,23683.93,NPR,29443.65,,Loan EMI auto-debit,False
7004343,100262,2025-10-29,21:45:00,Transfer In,Internet Banking,54629.34,NPR,84072.99,,Incoming fund transfer,False
7004353,100262,2025-11-13,08:00:00,Transfer Out,POS,38978.14,NPR,45094.85,,Outgoing fund transfer,False
7004357,100262,2025-12-26,11:30:00,Transfer Out,ATM,14114.73,NPR,30980.12,,Outgoing fund transfer,False
7004358,100262,2026-01-04,11:15:00,Loan EMI,Internet Banking,25770.82,NPR,5209.3,,Loan EMI auto-debit,False
7004350,100262,2026-01-18,18:45:00,Fee,Internet Banking,597.79,NPR,4611.51,,Monthly account maintenance fee,False
7004342,100262,2026-02-01,10:00:00,Transfer Out,ATM,1977.73,NPR,2633.78,,Outgoing fund transfer,False
7004361,100262,2026-02-21,15:45:00,Interest Credit,Mobile App,67118.04,NPR,69751.82,,Quarterly interest credit,False
7004364,100262,2026-03-03,11:45:00,Deposit,IVR,93082.07,NPR,162833.89,Self,Cash deposit at branch counter,False
7004348,100262,2026-06-25,09:15:00,Deposit,POS,54668.25,NPR,217502.14,Self,Cash deposit at branch counter,False
7004375,100263,2025-11-19,08:00:00,POS Purchase,Mobile App,4389.89,NPR,-2862.79,NTC Recharge,Point-of-sale card purchase,False
7004369,100263,2025-11-24,22:30:00,Interest Credit,Branch,23778.58,NPR,20915.79,,Quarterly interest credit,False
7004371,100263,2025-12-10,12:45:00,Withdrawal,IVR,52331.9,NPR,-31416.11,Self,ATM cash withdrawal,False
7004373,100263,2025-12-28,09:15:00,Fee,POS,296.75,NPR,-31712.86,,Monthly account maintenance fee,False
7004370,100263,2026-01-31,17:30:00,Fee,POS,557.7,NPR,-32270.56,,Monthly account maintenance fee,False
7004372,100263,2026-02-23,20:45:00,Withdrawal,POS,5210.35,NPR,-37480.91,Self,ATM cash withdrawal,False
7004368,100263,2026-03-04,17:00:00,Transfer In,POS,37736.22,NPR,255.31,,Incoming fund transfer,False
7004374,100263,2026-05-04,15:45:00,Transfer In,Mobile App,56978.93,NPR,57234.24,,Incoming fund transfer,False
7004367,100263,2026-06-23,19:00:00,Withdrawal,Branch,40983.03,NPR,16251.21,Self,ATM cash withdrawal,False
7004400,100264,2024-01-17,15:00:00,Transfer Out,Internet Banking,35357,NPR,126232.94,,Outgoing fund transfer,False
7004387,100264,2024-03-08,09:30:00,Deposit,ATM,33943.98,NPR,160176.92,Self,Cash deposit at branch counter,False
7004391,100264,2024-03-21,21:00:00,Fee,Branch,626.99,NPR,159549.93,,Monthly account maintenance fee,False
7004398,100264,2024-04-19,15:30:00,Deposit,Mobile App,13645.19,NPR,173195.12,Self,Cash deposit at branch counter,False
7004380,100264,2024-05-03,06:45:00,Interest Credit,POS,37341.27,NPR,210536.39,,Quarterly interest credit,False
7004381,100264,2024-09-06,18:15:00,Interest Credit,Branch,63131.14,NPR,273667.53,,Quarterly interest credit,False
7004383,100264,2024-10-18,14:15:00,Interest Credit,ATM,30291,NPR,303958.53,,Quarterly interest credit,False
7004394,100264,2024-11-01,09:00:00,Fee,Branch,422.83,NPR,303535.7,,Monthly account maintenance fee,False
7004382,100264,2024-11-08,21:45:00,Loan EMI,Internet Banking,24674.66,NPR,278861.04,,Loan EMI auto-debit,False
7004388,100264,2024-11-29,19:15:00,Loan EMI,Internet Banking,38752.03,NPR,240109.01,,Loan EMI auto-debit,False
7004395,100264,2024-12-01,16:15:00,Fee,ATM,673.98,NPR,239435.03,,Monthly account maintenance fee,False
7004379,100264,2024-12-03,22:00:00,POS Purchase,ATM,5634.45,NPR,233800.58,eSewa,Point-of-sale card purchase,False
7004384,100264,2025-01-21,07:00:00,Withdrawal,Mobile App,50957.41,NPR,182843.17,Self,ATM cash withdrawal,False
7004396,100264,2025-03-12,20:00:00,Interest Credit,ATM,31315.15,NPR,214158.32,,Quarterly interest credit,False
7004392,100264,2025-04-18,13:30:00,Withdrawal,ATM,16926.62,NPR,197231.7,Self,ATM cash withdrawal,False
7004389,100264,2025-06-23,15:00:00,Transfer Out,ATM,33525.97,NPR,163705.73,,Outgoing fund transfer,False
7004376,100264,2025-07-18,20:30:00,Fee,Mobile App,1068.55,NPR,162637.18,,Monthly account maintenance fee,False
7004377,100264,2025-08-07,19:45:00,Transfer Out,Internet Banking,30832.37,NPR,131804.81,,Outgoing fund transfer,False
7004401,100264,2025-09-09,18:45:00,Deposit,ATM,2481.81,NPR,134286.62,Self,Cash deposit at branch counter,False
7004386,100264,2026-01-17,16:45:00,Withdrawal,Mobile App,48038.23,NPR,86248.39,Self,ATM cash withdrawal,False
7004404,100264,2026-03-10,18:00:00,Loan EMI,Internet Banking,8870.14,NPR,77378.25,,Loan EMI auto-debit,False
7004397,100264,2026-03-31,16:45:00,Withdrawal,ATM,61899.58,NPR,15478.67,Self,ATM cash withdrawal,False
7004378,100264,2026-04-13,06:45:00,Transfer Out,IVR,2715.09,NPR,12763.58,,Outgoing fund transfer,False
7004399,100264,2026-04-21,18:30:00,Loan EMI,Internet Banking,11767.75,NPR,995.83,,Loan EMI auto-debit,False
7004393,100264,2026-06-14,13:00:00,Withdrawal,Internet Banking,9381.71,NPR,-8385.88,Self,ATM cash withdrawal,False
7004385,100264,2026-07-09,10:45:00,Transfer In,POS,42605.77,NPR,34219.89,,Incoming fund transfer,False
7004403,100264,2026-07-10,08:00:00,Transfer Out,POS,10090.22,NPR,24129.67,,Outgoing fund transfer,False
7004402,100264,2026-07-17,22:45:00,Transfer In,POS,2124.24,NPR,26253.91,,Incoming fund transfer,False
7004390,100264,2026-07-29,15:45:00,Loan EMI,Internet Banking,33540.74,NPR,-7286.83,,Loan EMI auto-debit,False
7004416,100265,2024-01-12,12:45:00,Deposit,Mobile App,48275.42,NPR,294022.13,Self,Cash deposit at branch counter,False
7004426,100265,2024-02-02,09:00:00,Deposit,IVR,88115.03,NPR,382137.16,Self,Cash deposit at branch counter,True
7004421,100265,2024-06-06,17:15:00,POS Purchase,Internet Banking,8497.76,NPR,373639.4,Bhat-Bhateni Supermarket,Point-of-sale card purchase,False
7004417,100265,2024-06-19,11:30:00,Deposit,ATM,11858.17,NPR,385497.57,Self,Cash deposit at branch counter,False
7004427,100265,2024-07-19,11:00:00,Loan EMI,Internet Banking,23106.23,NPR,362391.34,,Loan EMI auto-debit,False
7004408,100265,2024-10-01,08:30:00,Loan EMI,Internet Banking,29199.73,NPR,333191.61,,Loan EMI auto-debit,False
7004429,100265,2024-10-14,08:45:00,POS Purchase,Internet Banking,9872.42,NPR,323319.19,Khalti,Point-of-sale card purchase,False
7004407,100265,2024-10-27,06:30:00,Loan EMI,Internet Banking,28125,NPR,295194.19,,Loan EMI auto-debit,False
7004423,100265,2025-01-05,11:15:00,Withdrawal,POS,41782.38,NPR,253411.81,Self,ATM cash withdrawal,False
7004420,100265,2025-04-18,07:45:00,Deposit,IVR,57506.14,NPR,310917.95,Self,Cash deposit at branch counter,False
7004422,100265,2025-05-14,18:00:00,Deposit,POS,36856.85,NPR,347774.8,Self,Cash deposit at branch counter,False
7004410,100265,2025-06-25,08:30:00,Fee,ATM,62.11,NPR,347712.69,,Monthly account maintenance fee,False
7004405,100265,2025-07-25,16:30:00,Transfer Out,Branch,30377.7,NPR,317334.99,,Outgoing fund transfer,False
7004415,100265,2025-08-22,22:15:00,Loan EMI,Internet Banking,9396.42,NPR,307938.57,,Loan EMI auto-debit,False
7004419,100265,2025-08-28,13:00:00,Loan EMI,Internet Banking,41655.67,NPR,266282.9,,Loan EMI auto-debit,False
7004406,100265,2025-12-10,12:00:00,Fee,Branch,1163.45,NPR,265119.45,,Monthly account maintenance fee,False
7004413,100265,2026-02-03,08:00:00,POS Purchase,Internet Banking,1227.56,NPR,263891.89,NTC Recharge,Point-of-sale card purchase,False
7004424,100265,2026-03-12,16:15:00,POS Purchase,ATM,1191.61,NPR,262700.28,Khalti,Point-of-sale card purchase,False
7004414,100265,2026-03-13,06:00:00,Loan EMI,Internet Banking,3642.46,NPR,259057.82,,Loan EMI auto-debit,False
7004411,100265,2026-03-31,08:45:00,Transfer Out,IVR,18411.1,NPR,240646.72,,Outgoing fund transfer,False
7004412,100265,2026-04-22,09:45:00,Fee,Internet Banking,131.2,NPR,240515.52,,Monthly account maintenance fee,False
7004418,100265,2026-07-12,07:45:00,Interest Credit,Mobile App,10107.34,NPR,250622.86,,Quarterly interest credit,False
7004409,100265,2026-07-20,08:15:00,Transfer Out,Branch,38897.4,NPR,211725.46,,Outgoing fund transfer,False
7004425,100265,2026-07-31,17:15:00,Interest Credit,ATM,79587.45,NPR,291312.91,,Quarterly interest credit,False
7004428,100265,2026-08-14,20:00:00,Withdrawal,Mobile App,31819.67,NPR,259493.24,Self,ATM cash withdrawal,False
7004440,100266,2024-03-07,16:45:00,Interest Credit,POS,35922.68,NPR,279250.08,,Quarterly interest credit,False
7004449,100266,2024-03-14,22:30:00,Fee,Mobile App,466.52,NPR,278783.56,,Monthly account maintenance fee,False
7004432,100266,2024-05-26,13:30:00,Transfer In,Mobile App,85842.77,NPR,364626.33,,Incoming fund transfer,True
7004454,100266,2024-08-29,17:00:00,Fee,POS,962.7,NPR,363663.63,,Monthly account maintenance fee,False
7004431,100266,2024-09-25,10:15:00,Interest Credit,IVR,4020.4,NPR,367684.03,,Quarterly interest credit,False
7004448,100266,2024-11-27,06:15:00,Transfer Out,Branch,44409.58,NPR,323274.45,,Outgoing fund transfer,False
7004459,100266,2024-12-13,11:15:00,Loan EMI,Internet Banking,10044.44,NPR,313230.01,,Loan EMI auto-debit,False
7004430,100266,2025-02-22,09:30:00,Deposit,Mobile App,16935.85,NPR,330165.86,Self,Cash deposit at branch counter,False
7004451,100266,2025-03-16,11:15:00,Interest Credit,Internet Banking,72532.49,NPR,402698.35,,Quarterly interest credit,False
7004438,100266,2025-04-21,21:15:00,Transfer Out,POS,10579.4,NPR,392118.95,,Outgoing fund transfer,False
7004437,100266,2025-05-04,16:30:00,Fee,Internet Banking,814.01,NPR,391304.94,,Monthly account maintenance fee,False
7004441,100266,2025-06-06,17:30:00,POS Purchase,POS,9823.3,NPR,381481.64,Daraz,Point-of-sale card purchase,False
7004446,100266,2025-06-10,14:45:00,Withdrawal,Branch,32854.21,NPR,348627.43,Self,ATM cash withdrawal,False
7004434,100266,2025-06-26,07:00:00,Withdrawal,Internet Banking,4398.18,NPR,344229.25,Self,ATM cash withdrawal,False
7004436,100266,2025-06-28,13:30:00,Withdrawal,Branch,33157.26,NPR,311071.99,Self,ATM cash withdrawal,False
7004445,100266,2025-06-29,18:30:00,Fee,POS,324.04,NPR,310747.95,,Monthly account maintenance fee,False
7004435,100266,2025-07-19,07:30:00,POS Purchase,Branch,5541.21,NPR,305206.74,IME Remit,Point-of-sale card purchase,False
7004457,100266,2025-08-20,22:45:00,Withdrawal,Branch,62524.05,NPR,242682.69,Self,ATM cash withdrawal,False
7004450,100266,2025-12-06,16:00:00,Transfer In,Internet Banking,59541.17,NPR,302223.86,,Incoming fund transfer,False
7004433,100266,2025-12-20,19:00:00,Interest Credit,IVR,39003.15,NPR,341227.01,,Quarterly interest credit,False
7004456,100266,2025-12-21,17:00:00,Transfer In,Internet Banking,70236.36,NPR,411463.37,,Incoming fund transfer,False
7004442,100266,2026-01-09,21:00:00,Transfer Out,Internet Banking,21715.62,NPR,389747.75,,Outgoing fund transfer,False
7004447,100266,2026-02-21,11:30:00,Transfer In,Mobile App,73962.74,NPR,463710.49,,Incoming fund transfer,False
7004443,100266,2026-03-26,21:00:00,Fee,Branch,762.15,NPR,462948.34,,Monthly account maintenance fee,False
7004452,100266,2026-04-15,22:30:00,POS Purchase,IVR,4976.66,NPR,457971.68,Self,Point-of-sale card purchase,False
7004444,100266,2026-04-22,10:30:00,POS Purchase,Mobile App,9062.08,NPR,448909.6,Self,Point-of-sale card purchase,False
7004458,100266,2026-04-22,20:15:00,Withdrawal,Internet Banking,58470.91,NPR,390438.69,Self,ATM cash withdrawal,False
7004439,100266,2026-05-05,15:30:00,POS Purchase,POS,3794.93,NPR,386643.76,NEA Bill Pay,Point-of-sale card purchase,False
7004453,100266,2026-05-10,11:15:00,Transfer In,Branch,14751.61,NPR,401395.37,,Incoming fund transfer,False
7004455,100266,2026-05-12,12:15:00,Withdrawal,IVR,32406.17,NPR,368989.2,Self,ATM cash withdrawal,False
7004469,100267,2024-01-06,21:15:00,Transfer Out,Mobile App,54953.32,NPR,326807.19,,Outgoing fund transfer,False
7004467,100267,2024-01-08,08:30:00,Loan EMI,Internet Banking,35875.64,NPR,290931.55,,Loan EMI auto-debit,False
7004465,100267,2024-08-11,16:45:00,POS Purchase,POS,10078.63,NPR,280852.92,IME Remit,Point-of-sale card purchase,False
7004472,100267,2025-01-20,17:15:00,Interest Credit,Branch,10727.84,NPR,291580.76,,Quarterly interest credit,False
7004464,100267,2025-02-12,18:45:00,Transfer In,Internet Banking,78275.49,NPR,369856.25,,Incoming fund transfer,False
7004473,100267,2025-05-03,09:00:00,Fee,POS,313.73,NPR,369542.52,,Monthly account maintenance fee,False
7004466,100267,2025-09-25,22:30:00,Loan EMI,Internet Banking,19786.78,NPR,349755.74,,Loan EMI auto-debit,False
7004462,100267,2026-01-23,13:00:00,Transfer Out,POS,60219.02,NPR,289536.72,,Outgoing fund transfer,False
7004460,100267,2026-02-17,12:00:00,Transfer Out,Mobile App,28320.33,NPR,261216.39,,Outgoing fund transfer,False
7004463,100267,2026-03-02,16:45:00,Interest Credit,IVR,93902.24,NPR,355118.63,,Quarterly interest credit,True
7004461,100267,2026-04-20,08:45:00,Withdrawal,Branch,8062.09,NPR,347056.54,Self,ATM cash withdrawal,False
7004468,100267,2026-05-26,22:45:00,Deposit,ATM,50610.57,NPR,397667.11,Self,Cash deposit at branch counter,False
7004470,100267,2026-06-20,09:30:00,Withdrawal,Mobile App,53166.7,NPR,344500.41,Self,ATM cash withdrawal,False
7004471,100267,2026-08-25,22:45:00,Interest Credit,Mobile App,59473.97,NPR,403974.38,,Quarterly interest credit,False
7004486,100268,2024-03-15,21:00:00,Transfer In,Mobile App,58304.93,NPR,255823.79,,Incoming fund transfer,False
7004481,100268,2024-03-16,07:15:00,Transfer Out,Internet Banking,18404.08,NPR,237419.71,,Outgoing fund transfer,False
7004484,100268,2024-07-09,11:00:00,Fee,ATM,444,NPR,236975.71,,Monthly account maintenance fee,False
7004480,100268,2024-07-21,16:15:00,Transfer In,ATM,72308.27,NPR,309283.98,,Incoming fund transfer,False
7004477,100268,2024-09-20,08:00:00,Fee,POS,1440.91,NPR,307843.07,,Monthly account maintenance fee,False
7004475,100268,2024-09-29,08:00:00,Transfer Out,IVR,44816.46,NPR,263026.61,,Outgoing fund transfer,False
7004483,100268,2024-12-31,13:00:00,Fee,IVR,802.09,NPR,262224.52,,Monthly account maintenance fee,False
7004476,100268,2025-05-16,13:15:00,Interest Credit,POS,39821.1,NPR,302045.62,,Quarterly interest credit,False
7004482,100268,2025-11-26,15:00:00,Fee,POS,637.87,NPR,301407.75,,Monthly account maintenance fee,False
7004474,100268,2025-12-18,14:15:00,Withdrawal,Mobile App,41223.35,NPR,260184.4,Self,ATM cash withdrawal,False
7004485,100268,2026-02-09,14:00:00,Transfer In,Mobile App,21485.4,NPR,281669.8,,Incoming fund transfer,False
7004479,100268,2026-02-25,20:15:00,Fee,IVR,552.17,NPR,281117.63,,Monthly account maintenance fee,False
7004478,100268,2026-07-23,12:00:00,Transfer Out,Branch,4182.88,NPR,276934.75,,Outgoing fund transfer,False
7004487,100269,2025-05-09,20:15:00,POS Purchase,POS,7037.15,NPR,-7037.15,Khalti,Point-of-sale card purchase,False
7004489,100269,2026-02-06,07:30:00,Transfer In,Branch,42207.38,NPR,35170.23,,Incoming fund transfer,False
7004488,100269,2026-08-22,16:00:00,Loan EMI,Internet Banking,28986.25,NPR,6183.98,,Loan EMI auto-debit,False
7004490,100270,2025-03-02,07:30:00,Transfer Out,POS,29044.49,NPR,-29044.49,,Outgoing fund transfer,False
7004493,100270,2025-07-01,08:45:00,Loan EMI,Internet Banking,43740.64,NPR,-72785.13,,Loan EMI auto-debit,False
7004491,100270,2025-12-10,13:15:00,Deposit,ATM,91542.13,NPR,18757,Self,Cash deposit at branch counter,True
7004492,100270,2026-05-19,07:15:00,Deposit,ATM,77965.04,NPR,96722.04,Self,Cash deposit at branch counter,False
7004496,100271,2024-04-14,15:00:00,Loan EMI,Internet Banking,6181.5,NPR,-6181.5,,Loan EMI auto-debit,False
7004495,100271,2025-08-04,10:30:00,POS Purchase,Mobile App,10597.21,NPR,-16778.71,,Point-of-sale card purchase,False
7004494,100271,2025-10-25,14:45:00,Withdrawal,Internet Banking,47108.15,NPR,-63886.86,Self,ATM cash withdrawal,False
7004500,100272,2025-01-02,12:45:00,Withdrawal,IVR,16238.74,NPR,743904.64,Self,ATM cash withdrawal,False
7004517,100272,2025-03-16,17:45:00,Transfer Out,Internet Banking,35905.22,NPR,707999.42,,Outgoing fund transfer,False
7004499,100272,2025-03-21,06:30:00,Deposit,Mobile App,57176.69,NPR,765176.11,Self,Cash deposit at branch counter,False
7004514,100272,2025-04-17,13:00:00,Interest Credit,POS,32102.73,NPR,797278.84,,Quarterly interest credit,False
7004509,100272,2025-04-28,20:45:00,Fee,Internet Banking,1107.97,NPR,796170.87,,Monthly account maintenance fee,False
7004512,100272,2025-06-19,20:00:00,POS Purchase,POS,6419.29,NPR,789751.58,Salary Employer Pvt Ltd,Point-of-sale card purchase,False
7004503,100272,2025-07-09,06:00:00,Transfer In,POS,88170.13,NPR,877921.71,,Incoming fund transfer,True
7004510,100272,2025-07-30,18:45:00,Transfer In,IVR,90117.12,NPR,968038.83,,Incoming fund transfer,True
7004501,100272,2025-08-25,21:15:00,Loan EMI,Internet Banking,34950.79,NPR,933088.04,,Loan EMI auto-debit,False
7004515,100272,2025-09-13,17:00:00,Deposit,ATM,22580.23,NPR,955668.27,Self,Cash deposit at branch counter,False
7004498,100272,2025-12-06,15:30:00,Deposit,POS,61981.78,NPR,1017650.05,Self,Cash deposit at branch counter,False
7004502,100272,2025-12-06,06:45:00,Fee,Mobile App,406.14,NPR,1017243.91,,Monthly account maintenance fee,False
7004507,100272,2025-12-16,06:15:00,Interest Credit,IVR,78209.67,NPR,1095453.58,,Quarterly interest credit,False
7004513,100272,2026-01-10,11:15:00,Interest Credit,POS,17805.3,NPR,1113258.88,,Quarterly interest credit,False
7004516,100272,2026-01-17,08:45:00,Withdrawal,ATM,18422.04,NPR,1094836.84,Self,ATM cash withdrawal,False
7004506,100272,2026-01-26,06:00:00,POS Purchase,Branch,6042.96,NPR,1088793.88,Khalti,Point-of-sale card purchase,False
7004497,100272,2026-04-11,06:15:00,Fee,Branch,135.27,NPR,1088658.61,,Monthly account maintenance fee,False
7004504,100272,2026-05-21,17:15:00,POS Purchase,Internet Banking,3184.36,NPR,1085474.25,Amazon,Point-of-sale card purchase,False
7004511,100272,2026-05-23,07:15:00,Deposit,IVR,94180.98,NPR,1179655.23,Self,Cash deposit at branch counter,True
7004505,100272,2026-05-24,20:30:00,Fee,IVR,782.76,NPR,1178872.47,,Monthly account maintenance fee,False
7004518,100272,2026-07-12,22:00:00,Interest Credit,Branch,27277.91,NPR,1206150.38,,Quarterly interest credit,False
